Gain
18.06
FMax
2200
FMin
1710
Beamwidth
59
Electrical
2
213	36.5
214	37.24
215	37.48
216	37.97
217	39.26
218	41.68
219	44.64
220	43.14
221	38.76
222	35.52
223	33.54
224	32.56
225	32.43
226	32.99
227	34.08
228	35.41
229	36.7
230	37.89
231	39.27
232	40.97
233	41.72
234	39.62
235	36.69
236	34.54
237	33.34
238	32.9
239	32.94
240	33.21
241	33.54
242	33.85
243	34.14
244	34.62
245	35.5
246	36.75
247	37.95
248	38.75
249	39.33
250	40.27
251	42.32
252	46.03
253	44.84
254	39.65
255	36.54
256	34.98
257	34.18
258	33.47
259	32.63
260	31.81
261	31.26
262	31.18
263	31.62
264	32.35
265	32.74
266	32.37
267	31.41
268	30.16
269	28.89
270	27.79
271	26.91
272	26.25
273	25.81
274	25.58
275	25.5
276	25.43
277	25.22
278	24.82
279	24.32
280	23.85
281	23.53
282	23.45
283	23.63
284	24.03
285	24.58
286	25.22
287	25.99
288	27
289	28.34
290	30.03
291	31.84
292	33.2
293	33.69
294	33.75
295	33.75
296	33.75
297	33.69
298	33.64
299	33.63
300	33.64
301	33.6
302	33.24
303	32.29
304	30.93
305	29.48
306	28.05
307	26.63
308	25.34
309	24.4
310	23.97
311	24.18
312	25.14
313	26.99
314	29.95
315	34.34
316	39.78
317	41.35
318	40.54
319	42.75
320	46.51
321	38.65
322	33.07
323	29.16
324	26.35
325	24.41
326	23.26
327	22.86
328	23.21
329	24.22
330	25.68
331	27.23
332	28.34
333	28.06
334	26.47
335	25.73
336	26.14
337	27.32
338	27.91
339	26.68
340	24.92
341	23.95
342	24.28
343	26.4
344	31.44
345	35.01
346	28.89
347	26.35
348	27.1
349	32.11
350	32.78
351	25.3
352	22.37
353	22.77
354	27.15
355	21.84
356	13.87
357	8.84
358	5.38
359	2.94

