Gain
18
FMax
0
FMin
0
Beamwidth
0
Electrical
2
225	40.5
226	50.9
227	51.6
228	43.6
229	40.1
230	39.1
231	40.1
232	43.7
233	50.5
234	54.1
235	40.4
236	38.1
237	36.3
238	34.7
239	34.4
240	33.8
241	34
242	34.8
243	36.2
244	38.5
245	40.8
246	41.1
247	39
248	36.8
249	35.4
250	34.7
251	34.7
252	35.9
253	37.9
254	41.2
255	46.5
256	51.1
257	46.5
258	40.7
259	37.8
260	35.6
261	34.2
262	32.5
263	31.4
264	30.8
265	30.1
266	29.6
267	29.3
268	29.2
269	29.2
270	29.3
271	29.4
272	29.7
273	29.7
274	29.4
275	28.9
276	28.4
277	27.8
278	26.8
279	26.2
280	25.5
281	25.2
282	24.8
283	24.7
284	24.6
285	24.9
286	25.3
287	25.9
288	26.7
289	27.7
290	28.3
291	29.2
292	30
293	30.3
294	30.8
295	31.4
296	32.1
297	31.5
298	28.9
299	26.4
300	24.2
301	22.4
302	21.5
303	21.1
304	21.4
305	22.4
306	24.3
307	27.2
308	32.6
309	40.6
310	37.2
311	30.4
312	27.3
313	25.8
314	25.1
315	25.5
316	27.1
317	28.4
318	26.2
319	22.8
320	20.5
321	19.1
322	18.5
323	18.7
324	19.5
325	21.1
326	22.9
327	25.7
328	28.6
329	30.5
330	31.7
331	34
332	40
333	42.3
334	33.5
335	31.3
336	32.5
337	38.3
338	37.1
339	29.4
340	25.5
341	22.7
342	21.1
343	20.8
344	21.3
345	22.5
346	24.7
347	26.8
348	28.8
349	28.8
350	27.4
351	25.7
352	24.1
353	21.9
354	18.9
355	14.7
356	10.2
357	7.1
358	4.3
359	2.2

